x_center,y_center,width,height,bottom_y,area,aspect_ratio,diagonal,distance
0.20580342615251368,0.4714735593835641,0.07581971415917567,0.07318832952919854,0.5080677241481634,0.005549118224691389,1.03593945520334,0.10538102596982846,68.97419158498636
0.34539545464712,0.6567337558342604,0.69079090929424,0.6887898246745943,1.0011286681715577,0.47580974929958314,1.0029037619956547,0.9755119183991662,5.52909003417676
0.8525073405868666,0.41097830647351524,0.09336672698627382,0.4256472552244184,0.6238019340857244,0.03974129107099508,0.21935183767415478,0.43576706115562536,10.684927433772119
0.8862035442687298,0.7721020618316322,0.22759291146254046,0.4580532126798506,1.0011286681715574,0.10424966427857746,0.4968689407548638,0.5114795000724156,3.383212420665167
0.32985539618168125,0.6215743455418369,0.06544021238497795,0.16158678692983522,0.7023677390067545,0.010574273655294595,0.4049824162354142,0.1743350541552071,17.148077177121127
0.5204885846674869,0.79434222562244,0.9590228306650261,0.41287804875512013,1.00078125,0.39595947503658796,2.3227694249843753,1.0441231119368035,3.9368567657024296
0.06913186010981166,0.556602322658711,0.03270398108149806,0.09511244568100992,0.604158545499216,0.00311055562416676,0.34384182853789347,0.10057796827338503,31.426350418091932
0.7233976436231058,0.8045986502291118,0.5532047127537884,0.3923651995417763,1.00078125,0.2170582775070912,1.4099193900999802,0.6782226065418783,8.15291358610863
0.23683541328602584,0.5789449044229735,0.0442135865583305,0.10992805786440414,0.6339089333551756,0.004860313701576996,0.40220108693069395,0.11848636690434376,49.17527541710597
0.17236851905011935,0.5573692300677217,0.036179918357726194,0.07759858069455668,0.596168520415,0.0028075103142044884,0.4662385805940841,0.08561849226762497,50.73799897608209
0.13934418841922344,0.5674139824847154,0.028419112329517306,0.09201807383526601,0.6134230194023484,0.002615071976670242,0.30883936498202147,0.09630665531493755,30.979897328039687
0.9533959181698288,0.8288077158725018,0.09320816366034243,0.34464190459811145,1.0011286681715574,0.03212343904799289,0.2704485205318026,0.3570235344874998,5.829345813657114
0.11840421350298767,0.7178675621763873,0.23680842700597535,0.5665222119903407,1.0011286681715577,0.13415723388537829,0.418003043818817,0.6140241426682447,3.9368567657024296
0.07304675102798296,0.7133011046820706,0.1460935020559659,0.5756551269789738,1.0011286681715577,0.08409947347683003,0.25378606290991856,0.5939041476199295,8.15291358610863
0.6678393490272848,0.529128451878836,0.04211222681989035,0.04963273397167889,0.5539448188646754,0.002090144950706619,0.8484597762465277,0.06509107411337856,56.09312255058088
0.7462554002756824,0.5541508759203175,0.04225419387692402,0.08969735070054866,0.5989995512705919,0.0037900892467474297,0.47106990872091437,0.09915155885252586,29.22986874514394
0.012421360679699855,0.6441934731635051,0.02484272135939971,0.2074991266132961,0.7479430364701531,0.005154842984772916,0.1197238853048866,0.20898097604763324,13.140781552063151
0.4875015545684756,0.5537263150192944,0.03555938995401521,0.0829371482190285,0.5951948891288086,0.002949194395194393,0.4287458873582231,0.09023879857692489,41.533903839261875
0.2572674071051085,0.5521095856884954,0.03893249666873881,0.09483444744658973,0.5995268094117903,0.0036921418092960403,0.4105268411441319,0.10251493412845442,24.214103945648482
0.48689203620052257,0.5454493994550097,0.06374612815514968,0.07351053596493226,0.5822046674374758,0.004686012046374312,0.8671581584903757,0.09730039955017845,38.04973568915676
0.7182323439547126,0.5444296095577573,0.0743941167440519,0.0557776737530661,0.5723184464342904,0.0041495307728972395,1.3337376409019142,0.09298189875148336,44.622583359944066
0.883254940832659,0.5229426389782157,0.017718600306442175,0.045378203736852016,0.5456317408466417,0.0008040382546375816,0.3904563951626385,0.04871478390799556,77.40812490228048
0.9785265681104344,0.7985960143375984,0.04294686377913107,0.40437047132480314,1.00078125,0.017366443548289347,0.10620646317710894,0.4066446989546362,3.9368567657024296
0.6407543236091338,0.5181611982652348,0.03272300525472739,0.0319603759115525,0.534141386221011,0.0010458395488967952,1.0238296794631923,0.04574123633340775,72.92142569466854
0.025570115711686072,0.5104179355668723,0.051140231423372144,0.1613431728147856,0.5910895219742651,0.00825112719632926,0.3169636097244018,0.1692540773038506,34.29363270808017
0.35347419235041844,0.5410283464653617,0.03281218216200088,0.07589461639090507,0.5789756546608142,0.002490267978133555,0.4323330347961034,0.08268392888194757,48.37028904129799
0.6499658277942711,0.5210456410648352,0.03465425606580617,0.03409169064795856,0.5380914863888144,0.0011814221774306055,1.0164717247942185,0.04861235269672276,67.56367875043573
0.9661476194247806,0.5525258470283206,0.032949773233844584,0.09652724411981381,0.6007894690882275,0.003180550804635823,0.34134851964101115,0.10199606077456086,31.426350418091932
0.2748613987835976,0.538249889352087,0.036637414855739084,0.0716139810113174,0.5740568798577457,0.0026237511317826565,0.5115886974814562,0.08044167106419943,36.86872787470316
0.7395644107272982,0.5491923433303851,0.07376193851611118,0.0635480878729088,0.5809663872668396,0.0046874301504979295,1.160708060257717,0.09736109616246884,40.155882534249706
0.5432546691079452,0.5517934895244722,0.035819324720580664,0.08281664339461284,0.5932018112217786,0.002966436242020169,0.43250837928226604,0.09023092843692163,43.068345435307535
0.2573673891374864,0.5353675785274168,0.04145679019592669,0.08265793849524741,0.5766965477750405,0.0034267328142252845,0.5015403167596969,0.09247161861692045,53.055831840004316
0.05367512940287351,0.8353687849715445,0.10735025880574701,0.3308249300569111,1.0007812500000002,0.03551414186100256,0.32449167085324854,0.3478062857580653,3.383212420665167
0.6924464754331253,0.5383163125369534,0.06157911170712798,0.04984018955777118,0.563236407315839,0.0030691146002824253,1.2355064606905362,0.07922140805232832,50.63192341113025
0.5028802753525266,0.5344481033106663,0.04821493425360165,0.05177015155407307,0.5603331790877029,0.0024960944534786265,0.9313089009280181,0.07074481236819294,49.48991751931223
0.44589961626600455,0.524220844504803,0.015987157181428912,0.04839258669411883,0.5484171378518624,0.0007736598898948031,0.3303569392878209,0.050965004088016325,34.52782339689438
0.8315270956935217,0.5437802866701664,0.027867212739551186,0.07341808574838185,0.5804893295443574,0.002045957414480768,0.37956360332592914,0.07852895555671267,38.63167307502731
0.34802458621778654,0.5411412501073425,0.02709442742402158,0.07626886968901188,0.5792756849518484,0.0020664613545010916,0.35524418141132663,0.08093854755970759,27.338812345069986
0.7837048571917824,0.5149788147906506,0.016066317574457402,0.037748461120652534,0.5338530453509768,0.0006064787643114617,0.4256038920160268,0.041025271204231356,47.44340832057619
0.35699565422084756,0.5263092302938831,0.02377542614187481,0.06816197948457745,0.5603902200361718,0.0016205801089195571,0.3488026245574291,0.07218951679768816,30.394763461710898
0.8201412847804702,0.5180925029688026,0.013525324572733173,0.04034407353538656,0.5382645397364959,0.000545666689152318,0.33524104401173405,0.0425508951048795,77.43996974351133
0.38810722068365194,0.540203582642493,0.030861994105464478,0.07028053666785601,0.575343850976421,0.0021689975083722525,0.43911951230257507,0.07675816904074496,61.98289053617955
0.6582649629883107,0.5261167193464706,0.0420769935464764,0.03789893900649384,0.5450661888497176,0.001594673411994544,1.1102126982121754,0.05662864084302357,62.02215447940429
0.5083738476936621,0.5243953191512463,0.03500169788604725,0.03948145929082374,0.5441360487966581,0.0013819181101976856,0.8865126062241548,0.05276271868127245,62.64399084269414
0.7503375369502722,0.5601051762344571,0.0560190883529214,0.04789266842261162,0.5840515104457629,0.002682903623823449,1.1696554095337077,0.07370105798786497,37.88734776302593
0.2800945278761361,0.46569136037916203,0.2009955543882895,0.1655869874111477,0.5484848540847359,0.03328224833419034,1.21382932138203,0.26041939882381154,33.85119176896253
0.8585856817141215,0.622361155886811,0.09078005373529371,0.2009045463708608,0.7228134290722413,0.01823812551521155,0.4518543931471092,0.22046236619582985,13.140781552063151
0.14820877242831645,0.4844146545195288,0.061777480658245607,0.03708671634984464,0.5029580126944512,0.0022911239019803684,1.6657127140292205,0.07205471286525082,79.31991698609136
0.5554863289843246,0.513759091064242,0.11375053963634472,0.06501719094661933,0.5462676865375516,0.007395740555817215,1.7495186805448832,0.13102068686336824,38.320237652402085
0.8380703698475434,0.49415215260120204,0.1754195206687612,0.15556198020685041,0.5719331427046273,0.027288608002169017,1.1276430962913397,0.234460098774897,34.29363270808017
0.4238528495691255,0.4541537641101613,0.08273233706691971,0.13812114724570437,0.5232143377330135,0.011427085310001263,0.5989795171642374,0.16100338789300045,50.43054934988454
0.4971922419736998,0.8174481695620264,0.9943844839473996,0.36666616087594717,1.00078125,0.36460714116360293,2.71195402820332,1.059832333648508,3.383212420665167
0.4501688654769971,0.4797858759607211,0.10178288104627846,0.10318001313656575,0.5313758825290039,0.01050195900343252,0.9864497154293612,0.1449340194189851,48.34852439375607
0.48692227147321937,0.47965853431324773,0.32560063082168306,0.21691296704656732,0.5881150178365314,0.07062699890376527,1.5010588541390826,0.3912377871121642,34.26675843553537
0.3345923132184353,0.48267936683181906,0.0593271349974031,0.06953445984668508,0.5174465967551616,0.004125280286295791,0.8531925312381661,0.09140432185170651,56.54407795914203
