class_id,x_center,y_center,width,height,distance
0,0.6381172068955007,0.5190220901350713,0.032617425141250794,0.03193541678031906,72.92142569466854
0,0.025311863911639452,0.510109443238781,0.050623727823278904,0.16056695555126685,34.29363270808017
1,0.35638859696895275,0.5416061215196034,0.03289445876742493,0.07552520628206354,48.37028904129799
0,0.6472736238044771,0.5219084396483149,0.034532783317806806,0.03405515057977171,67.56367875043573
1,0.9609104870900773,0.5533325424799491,0.03266922344852195,0.09573593823474794,31.426350418091932
1,0.2692403176175922,0.5385311464171407,0.03652907543445568,0.07124657569810236,36.86872787470316
0,0.736157488447468,0.5500022962189975,0.07330865224484549,0.0633243108883578,40.155882534249706
1,0.5452269182533442,0.5523024052795874,0.03565243861040681,0.08243807704733283,43.068345435307535
1,0.2614717586379313,0.5359833281870062,0.04120718259613779,0.08234980491793546,53.055831840004316
0,0.058034014887819944,0.8332259494545472,0.11606802977563989,0.33511060109090585,3.383212420665167
0,0.6894493088279348,0.5391484615081092,0.06128619346884629,0.04972629158053658,50.63192341113025
0,0.5005468627689106,0.5350069335266501,0.048071737861841095,0.05165270350606699,49.48991751931223
1,0.4440157595116672,0.524448178090575,0.01588144043036994,0.04812575648709707,34.52782339689438
1,0.8276008440945368,0.5447596499624705,0.027697216144841382,0.07306873895312646,38.63167307502731
1,0.346873787135202,0.5412036654662531,0.026799257945755942,0.07568324989847133,27.338812345069986
1,0.78023688503222,0.516153013723106,0.01593396673337182,0.03756181847187303,47.44340832057619
1,0.35517816043139144,0.5265950964309819,0.023631411889524046,0.0678809675475625,30.394763461710898
1,0.8168855278598907,0.5192777424541933,0.013602645284216308,0.04030048461477538,77.43996974351133
1,0.38713121998303646,0.5407302901758498,0.031577895241117857,0.0702445023765594,61.98289053617955
0,0.6555086154738199,0.5269642989689489,0.0419184693992951,0.03783559664407123,62.02215447940429
0,0.5060379535286713,0.5250190408856497,0.0349227839132638,0.039431181132899694,62.64399084269414
0,0.7468043777554165,0.5608645431694632,0.055720867361825556,0.04769391118145307,37.88734776302593
0,0.2715967803820494,0.46419256765145694,0.19662120111255366,0.1624614110809989,33.85119176896253
1,0.8619807366702698,0.6208938259593078,0.0899654179520187,0.19884317040982583,13.140781552063151
0,0.15455586914132993,0.48371537122991065,0.06299836036727703,0.03752783283595988,79.31991698609136
0,0.5562599063038943,0.5130268167550873,0.11351296073985738,0.0647952180090388,38.320237652402085
0,0.8380984702991071,0.49401812053545513,0.1746248504984005,0.1548081128778051,34.29363270808017
0,0.42424057046873614,0.4533835270466174,0.0826902645278711,0.13777898444935638,50.43054934988454
1,0.004999363699619123,0.6121643015094378,0.009998727399238246,0.30744261410996226,10.684927433772119
0,0.5,0.8158035690754684,1.0,0.3699553618490631,3.383212420665167
0,0.45059311045685985,0.47898924322525815,0.10159880531011112,0.10290834234087338,48.34852439375607
0,0.4720505576528455,0.4779978056295853,0.3162090227243501,0.2114194658570213,34.26675843553537
0,0.3348446881731572,0.4816931159106243,0.059270696981878326,0.06939718524845277,56.54407795914203
1,0.782861003044117,0.6054977184925219,0.10263329686238123,0.24246146526764373,11.56693382283075
0,0.7535726700931796,0.44815050698188924,0.19299319933942732,0.22390907378157737,36.25205661189647
0,0.20580342615251368,0.4714735593835641,0.07581971415917567,0.07318832952919854,68.97419158498636
0,0.34539545464712,0.6567337558342604,0.69079090929424,0.6887898246745943,5.52909003417676
1,0.8525073405868666,0.41097830647351524,0.09336672698627382,0.4256472552244184,10.684927433772119
0,0.8862035442687298,0.7721020618316322,0.22759291146254046,0.4580532126798506,3.383212420665167
1,0.32985539618168125,0.6215743455418369,0.06544021238497795,0.16158678692983522,17.148077177121127
0,0.5204885846674869,0.79434222562244,0.9590228306650261,0.41287804875512013,3.9368567657024296
1,0.06913186010981166,0.556602322658711,0.03270398108149806,0.09511244568100992,31.426350418091932
0,0.7233976436231058,0.8045986502291118,0.5532047127537884,0.3923651995417763,8.15291358610863
1,0.23683541328602584,0.5789449044229735,0.0442135865583305,0.10992805786440414,49.17527541710597
1,0.17236851905011935,0.5573692300677217,0.036179918357726194,0.07759858069455668,50.73799897608209
1,0.13934418841922344,0.5674139824847154,0.028419112329517306,0.09201807383526601,30.979897328039687
0,0.9533959181698288,0.8288077158725018,0.09320816366034243,0.34464190459811145,5.829345813657114
0,0.11840421350298767,0.7178675621763873,0.23680842700597535,0.5665222119903407,3.9368567657024296
0,0.07304675102798296,0.7133011046820706,0.1460935020559659,0.5756551269789738,8.15291358610863
0,0.6678393490272848,0.529128451878836,0.04211222681989035,0.04963273397167889,56.09312255058088
1,0.7462554002756824,0.5541508759203175,0.04225419387692402,0.08969735070054866,29.22986874514394
1,0.012421360679699855,0.6441934731635051,0.02484272135939971,0.2074991266132961,13.140781552063151
1,0.4875015545684756,0.5537263150192944,0.03555938995401521,0.0829371482190285,41.533903839261875
1,0.2572674071051085,0.5521095856884954,0.03893249666873881,0.09483444744658973,24.214103945648482
0,0.48689203620052257,0.5454493994550097,0.06374612815514968,0.07351053596493226,38.04973568915676
0,0.7182323439547126,0.5444296095577573,0.0743941167440519,0.0557776737530661,44.622583359944066
1,0.883254940832659,0.5229426389782157,0.017718600306442175,0.045378203736852016,77.40812490228048
0,0.9785265681104344,0.7985960143375984,0.04294686377913107,0.40437047132480314,3.9368567657024296
0,0.6407543236091338,0.5181611982652348,0.03272300525472739,0.0319603759115525,72.92142569466854
0,0.025570115711686072,0.5104179355668723,0.051140231423372144,0.1613431728147856,34.29363270808017
1,0.35347419235041844,0.5410283464653617,0.03281218216200088,0.07589461639090507,48.37028904129799
0,0.6499658277942711,0.5210456410648352,0.03465425606580617,0.03409169064795856,67.56367875043573
1,0.9661476194247806,0.5525258470283206,0.032949773233844584,0.09652724411981381,31.426350418091932
1,0.2748613987835976,0.538249889352087,0.036637414855739084,0.0716139810113174,36.86872787470316
0,0.7395644107272982,0.5491923433303851,0.07376193851611118,0.0635480878729088,40.155882534249706
1,0.5432546691079452,0.5517934895244722,0.035819324720580664,0.08281664339461284,43.068345435307535
1,0.2573673891374864,0.5353675785274168,0.04145679019592669,0.08265793849524741,53.055831840004316
0,0.05367512940287351,0.8353687849715445,0.10735025880574701,0.3308249300569111,3.383212420665167
0,0.6924464754331253,0.5383163125369534,0.06157911170712798,0.04984018955777118,50.63192341113025
0,0.5028802753525266,0.5344481033106663,0.04821493425360165,0.05177015155407307,49.48991751931223
1,0.44589961626600455,0.524220844504803,0.015987157181428912,0.04839258669411883,34.52782339689438
1,0.8315270956935217,0.5437802866701664,0.027867212739551186,0.07341808574838185,38.63167307502731
1,0.34802458621778654,0.5411412501073425,0.02709442742402158,0.07626886968901188,27.338812345069986
1,0.7837048571917824,0.5149788147906506,0.016066317574457402,0.037748461120652534,47.44340832057619
1,0.35699565422084756,0.5263092302938831,0.02377542614187481,0.06816197948457745,30.394763461710898
1,0.8201412847804702,0.5180925029688026,0.013525324572733173,0.04034407353538656,77.43996974351133
1,0.38810722068365194,0.540203582642493,0.030861994105464478,0.07028053666785601,61.98289053617955
0,0.6582649629883107,0.5261167193464706,0.0420769935464764,0.03789893900649384,62.02215447940429
0,0.5083738476936621,0.5243953191512463,0.03500169788604725,0.03948145929082374,62.64399084269414
0,0.7503375369502722,0.5601051762344571,0.0560190883529214,0.04789266842261162,37.88734776302593
0,0.2800945278761361,0.46569136037916203,0.2009955543882895,0.1655869874111477,33.85119176896253
1,0.8585856817141215,0.622361155886811,0.09078005373529371,0.2009045463708608,13.140781552063151
0,0.14820877242831645,0.4844146545195288,0.061777480658245607,0.03708671634984464,79.31991698609136
0,0.5554863289843246,0.513759091064242,0.11375053963634472,0.06501719094661933,38.320237652402085
0,0.8380703698475434,0.49415215260120204,0.1754195206687612,0.15556198020685041,34.29363270808017
0,0.4238528495691255,0.4541537641101613,0.08273233706691971,0.13812114724570437,50.43054934988454
0,0.4971922419736998,0.8174481695620264,0.9943844839473996,0.36666616087594717,3.383212420665167
0,0.4501688654769971,0.4797858759607211,0.10178288104627846,0.10318001313656575,48.34852439375607
0,0.48692227147321937,0.47965853431324773,0.32560063082168306,0.21691296704656732,34.26675843553537
0,0.3345923132184353,0.48267936683181906,0.0593271349974031,0.06953445984668508,56.54407795914203
1,0.7779075709245961,0.6070654998842665,0.10373401180266531,0.24518464982969695,11.56693382283075
0,0.7533213204780237,0.44822068267364107,0.193545319775383,0.22491158696778052,36.25205661189647
0,0.2058668561630858,0.472650418368481,0.0758050233424427,0.07328785186580147,68.97419158498636
1,0.3378115589266604,0.6209238298275087,0.0660564194986374,0.16236671202242361,17.148077177121127
1,0.00044143182463688053,0.5283096819618093,0.0008828636492737611,0.04724560773995652,77.40812490228048
0,0.5284390861563436,0.7945520837369271,0.9431218276873127,0.4124583325261459,3.9368567657024296
1,0.07452669194727071,0.5558810037997366,0.032865728236405246,0.09564686804941828,31.426350418091932
0,0.7312799483880358,0.8045737377369806,0.5374401032239284,0.3924150245260389,8.15291358610863
1,0.24416205031242402,0.5781755879697138,0.043889900636955394,0.10971792695467872,49.17527541710597
1,0.18500913769510585,0.5561583951456226,0.03614186965997194,0.0774179944393067,50.73799897608209
1,0.14473517797805213,0.5663942825631461,0.028537701324945233,0.09231184229511476,30.979897328039687
0,0.9579196778441036,0.8281639163204836,0.08416064431179275,0.34592950370214803,5.829345813657114
0,0.1401807231391477,0.7191190008296222,0.2803614462782954,0.5640193346838708,3.9368567657024296
0,0.08558032249474407,0.7140236723142108,0.17116064498948813,0.5742099917146933,8.15291358610863
1,0.8862886610200016,0.6033590650198389,0.0755791312677239,0.16562378850876475,13.140781552063151
0,0.2956685748411641,0.5036374521389143,0.09149752160242561,0.047510611632381836,79.31991698609136
0,0.5481807210941606,0.5173059095959471,0.10852773163572245,0.060925917303164476,38.320237652402085
0,0.8136622551292094,0.4987556399041392,0.15882216130373716,0.14117889728830973,34.29363270808017
0,0.41016244773229393,0.4611087783478841,0.08186429032894621,0.13176785754969522,50.43054934988454
0,0.39940098302653515,0.7602295484264283,0.7988019660530703,0.48110340314714345,5.52909003417676
1,0.19566042797273903,0.6002967660360564,0.09342157532334759,0.2562384721731596,10.684927433772119
0,0.7241129612158063,0.7980962397778656,0.5517740775683874,0.40537002044426884,3.383212420665167
0,0.43721082697676067,0.48565576081307016,0.09815250470063426,0.09815722009411187,48.34852439375607
0,0.23991527357680234,0.47384985432379095,0.1973472331484545,0.14233297537585382,34.26675843553537
0,0.31881428761287656,0.4883031099906656,0.0584508367643983,0.06712007544873551,56.54407795914203
1,0.8325173422000686,0.5897229995444391,0.0795110074256191,0.20243930830345375,11.56693382283075
0,0.7336789974845331,0.45702717420941913,0.18084200029573813,0.20562205657909255,36.25205661189647
0,0.6698574458921219,0.5286292265297408,0.04229036050314363,0.049789244754749086,56.09312255058088
1,0.7436356593900769,0.5537411950462217,0.042415918029605613,0.0902182589175479,29.22986874514394
1,0.010401096446079864,0.6454856300214455,0.02080219289215973,0.21012767213647815,13.140781552063151
1,0.4940561901643233,0.5533202784979941,0.035463890916428535,0.0833865520345678,41.533903839261875
1,0.25746907881719555,0.5518386482080828,0.03916949021475506,0.0953758623813031,24.214103945648482
0,0.48834650358074033,0.5450438544927435,0.06401163851305451,0.07383248247737857,38.04973568915676
0,0.7206133699082155,0.5440072760329983,0.07479409797581174,0.05597596835741605,44.622583359944066
1,0.8857465105508541,0.522406987871943,0.017649442010617498,0.04543530619863221,77.40812490228048
0,0.9858205780150716,0.7990653330716223,0.02835884396985667,0.40343183385675535,3.9368567657024296
0,0.6425713571903662,0.517608483571926,0.032826441303670136,0.03203191701617199,72.92142569466854
0,0.025318088508287435,0.5099705856732475,0.05063617701657487,0.16217468797044204,34.29363270808017
1,0.349662255318452,0.5402563876929876,0.03273571157803161,0.0762728252034723,48.37028904129799
0,0.6518376910975434,0.5205054502504728,0.03477300936050985,0.03417725026568066,67.56367875043573
1,0.9705477206737185,0.5526022960727867,0.033227228853635535,0.0973643696480413,31.426350418091932
1,0.27951852900057145,0.5373733439335039,0.036708794975883044,0.07199237714928222,36.86872787470316
0,0.7421458550096602,0.5488266720085082,0.07420584711739847,0.06383446838885884,40.155882534249706
1,0.5404258190847282,0.5514134030917126,0.0359898915883937,0.0832386294630302,43.068345435307535
1,0.2523304170294198,0.5344199818283,0.041722127398040834,0.0830153560680511,53.055831840004316
0,0.048599504292573405,0.8369048379148382,0.09719900858514681,0.32775282417032364,3.383212420665167
0,0.6946201396262214,0.537848443397238,0.06186529450702795,0.04999084812774379,50.63192341113025
0,0.5043896864852262,0.5339570017271105,0.04836522937437261,0.05193441133029246,49.48991751931223
1,0.4469473503269896,0.5239688034015725,0.016097118315130624,0.048681993583347974,34.52782339689438
1,0.834615168586251,0.5434321512974803,0.028032475544617578,0.07379765486076532,38.63167307502731
1,0.3482955611720661,0.54089157857295,0.027401518197511264,0.0768898352205781,27.338812345069986
1,0.7863409593497452,0.5143711739054402,0.01619609506285329,0.037946476450522494,47.44340832057619
1,0.3579468144427687,0.5258423698520694,0.023978644163443974,0.06846602624877836,30.394763461710898
1,0.8225475769086112,0.5175370919303626,0.013443922147908556,0.040397752462229874,77.43996974351133
1,0.3882389478252469,0.539429769001791,0.029996107098126678,0.07029922911528956,61.98289053617955
0,0.6602003147657892,0.5255905599298133,0.04223194164116298,0.037993713595631376,62.02215447940429
0,0.5098860334083842,0.5238526901888668,0.035085252604651805,0.039574522225816186,62.64399084269414
0,0.7530432025361568,0.5598281406924688,0.056308931463142996,0.04816152836339045,37.88734776302593
0,0.2880148174294828,0.46620663119092676,0.2053984510289175,0.16880962683262557,33.85119176896253
1,0.8541534486032857,0.6233039473880232,0.09156024527253391,0.20296909669089586,13.140781552063151
0,0.1412690402656254,0.4842319551607705,0.06058252383112534,0.03666250764739178,79.31991698609136
0,0.5538917821439369,0.51370313009378,0.11395394983566173,0.06522275599752145,38.320237652402085
0,0.8371090235443213,0.4937688879342354,0.17613011497849934,0.15628478719784322,34.29363270808017
0,0.42267221195960614,0.45405434970311687,0.08274903865905081,0.13847746719473353,50.43054934988454
0,0.4916150923326128,0.8187982649475616,0.9832301846652256,0.36396597010487686,3.383212420665167
0,0.44894844602565814,0.4797259917399062,0.10194435845729478,0.10346022282587279,48.34852439375607
0,0.5015739918021825,0.4804160135570248,0.3354744374201068,0.2227222953996658,34.26675843553537
0,0.3335455152721785,0.4827747977151147,0.05937221190158866,0.06968278383638485,56.54407795914203
1,0.7719340979881142,0.6080097067223542,0.10477452973262752,0.24792516499009193,11.56693382283075
0,0.7521914016557426,0.44769534067064987,0.1940119197852193,0.22587861965025674,36.25205661189647
0,0.20512169737585448,0.47290849261401763,0.07578012740079769,0.07340393902008265,68.97419158498636
0,0.9995552354197385,0.23341907860729924,0.0008895291605230208,0.055669584331145675,79.31991698609136
0,0.2550457704105728,0.65828740611685,0.5100915408211456,0.6856825241094149,5.52909003417676
1,0.8193969811720289,0.41415863573793327,0.09323345055378134,0.42706704776715837,10.684927433772119
0,0.8445827723331348,0.7801207259849942,0.3108344553337304,0.44201588437312683,3.383212420665167
1,0.3452955302271726,0.6208189489445559,0.06730675729359241,0.16327238026059607,17.148077177121127
1,0.0018635271404477886,0.527229690517905,0.0037270542808955772,0.04720767484752848,77.40812490228048
0,0.5363102399092969,0.7949817749781448,0.927379520181406,0.4115989500437104,3.9368567657024296
1,0.07914523617959306,0.5553277924780767,0.03303464168444427,0.0961753077948738,31.426350418091932
0,0.7389712543126492,0.8049121889410656,0.5220574913747016,0.39173812211786885,8.15291358610863
1,0.2507128181185489,0.577836135911079,0.043578489621636386,0.10949110543058457,49.17527541710597
1,0.19682196565366378,0.555294777237511,0.03610730948865779,0.07724350187278528,50.73799897608209
1,0.1493593703647462,0.5656580636347222,0.0286691280054472,0.09260898451197246,30.979897328039687
0,0.96558348229443,0.8257448172665779,0.06883303541114003,0.35076770180995925,5.829345813657114
0,0.16174027903888236,0.7202045533659058,0.3234805580777647,0.5618482296113035,3.9368567657024296
0,0.09771841281624631,0.714748126466926,0.19543682563249262,0.5727610834092633,8.15291358610863
0,0.671695855649366,0.5292453470601488,0.04248098815093186,0.05000733779898638,56.09312255058088
1,0.7407986763805977,0.554461355935971,0.042589735876355304,0.09076675050639596,29.22986874514394
1,0.00810044762247042,0.64772755001331,0.01620089524494084,0.2128712583366359,13.140781552063151
1,0.5004279020797086,0.5540076864809564,0.03537618917683645,0.0838580362723766,41.533903839261875
1,0.2573315712417608,0.5526023920339751,0.03943135452655729,0.09596151641306934,24.214103945648482
0,0.489561720836298,0.5457299927012875,0.06430263727052031,0.07425373807399271,38.04973568915676
0,0.7228296171756841,0.5447203869140107,0.07521719477142028,0.05628307390798524,44.622583359944066
1,0.8881646731248778,0.5230005630014751,0.017672577301061903,0.045486593872532934,77.40812490228048
0,0.99325549766688,0.7995454271509602,0.013489004666239878,0.4024716456980796,3.9368567657024296
0,0.6442013969409369,0.5181673814696934,0.032939019310842,0.032152941136754085,72.92142569466854
0,0.024857240353930266,0.5104519526830599,0.04971448070786053,0.16302954312473003,34.29363270808017
1,0.34551708947514675,0.5405457674937069,0.03267159359812541,0.07668414210793717,48.37028904129799
0,0.6535249540952547,0.5210780368792044,0.03490171357910927,0.03431241053295899,67.56367875043573
1,0.974887581425477,0.5538132581010047,0.033519236809128,0.09823580278026309,31.426350418091932
1,0.28389568468764814,0.5375318541714341,0.03679683812537429,0.07239890577405088,36.86872787470316
0,0.7445699124682309,0.5495958771636362,0.07467365470324185,0.0642198471767184,40.155882534249706
1,0.5373301570315936,0.5521309158812544,0.03617257452766687,0.08368547809755791,43.068345435307535
1,0.24692477487061107,0.5345117703294958,0.04201169951359329,0.08337257951433594,53.055831840004316
0,0.04304778762350286,0.838509738112332,0.08609557524700572,0.324543023775336,3.383212420665167
0,0.6966207651542027,0.5385105031370248,0.06217002676219797,0.05023424108874295,50.63192341113025
0,0.5056668697628612,0.5345581869420853,0.04853351364213528,0.05217386238412462,49.48991751931223
1,0.44774191274658964,0.5248083396958872,0.01621495191209045,0.04897133698428373,34.52782339689438
1,0.8375760914345761,0.5442084841902671,0.028207861246336088,0.0741880760564551,38.63167307502731
1,0.3482569816350784,0.5417044763533918,0.027727239237720268,0.07754627256853439,27.338812345069986
1,0.7888395377007505,0.5148925189284469,0.016331958829383927,0.03813823914285717,47.44340832057619
1,0.3586136099998852,0.5264490979787577,0.024194694926736204,0.06877509723937356,30.394763461710898
1,0.8248382121048476,0.518112177016432,0.013410225694159431,0.040447059161973976,77.43996974351133
1,0.38809726981355047,0.5396093615555494,0.02896887739527164,0.0703450898105606,61.98289053617955
0,0.6619530286226135,0.5261855870877301,0.04239913707206438,0.038154428936835405,62.02215447940429
0,0.5111693738920795,0.5244022246245088,0.03518162037093582,0.039730787410834446,62.64399084269414
0,0.7555941009531554,0.5606740878639173,0.056617592379255656,0.048441687546104714,37.88734776302593
0,0.2958672800575087,0.46684594319280837,0.21000667009486249,0.17216918473099857,33.85119176896253
1,0.8492231780433337,0.625198032644607,0.09232679429078677,0.20510978151016826,13.140781552063151
0,0.13421694736655565,0.4839523152100006,0.05942454308034808,0.036248978948467146,79.31991698609136
0,0.5519653750518676,0.5141463002160807,0.11414972852843146,0.06548612931611206,38.320237652402085
0,0.835783697159155,0.4943756467735135,0.17681236582230314,0.15699060962767844,34.29363270808017
0,0.42119682757007587,0.4542793762108476,0.08277179304004173,0.13883283492352763,50.43054934988454
0,0.48542086983532473,0.8203741618070763,0.9708417396706495,0.36081417638584734,3.383212420665167
0,0.4474193623610045,0.48002741392290976,0.10210880299019595,0.10373993934807384,48.34852439375607
0,0.5165527375864926,0.48171029539581234,0.3459099074352475,0.2288487670253203,34.26675843553537
0,0.33218590705323925,0.48304781432696775,0.05942358974606243,0.06983341843237731,56.54407795914203
1,0.7654573849985333,0.6097911060419484,0.10578032202897016,0.2507343569747441,11.56693382283075
0,0.7507332520261183,0.4480405906687088,0.19444866721415152,0.2268208565871442,36.25205661189647
0,0.20405732691117268,0.47314783103269475,0.07576596826326304,0.07352480511727615,68.97419158498636
